batch,index,music,hashtag,author,likes,comments,shares,saves
2,8,original sound - Tia,"puzzle, fyp, foryou, ffs",tianortonx,8500000,67800,591300,299400
2,9,original sound - Impractical Jokers,"impracticaljokers, impracticaljokersclips, joegatto, fyp",impracticaljokers777,255400,304,26400,892
2,13,som original - zigkkkk,"shilohdynasty, sadsong, music, sadsongs",theclubfour,22000,157,5542,98
2,15,som original - ʙᴀᴋᴜʀᴀ,,kris8an,17600,291,986,34
2,18,Occult/Mystery/Horror Suspense(844669) - ｍｍ,"seaworld, mosasaurus, megalodon, deepsea, conspiracy, creepypasta",grace.mitscherlich,260500,1811,25500,2276
2,22,Idea 10 (Slowed & Reverb) - Gibran Alcocer,"outdoorboys, outdoors, nature, camping, snowshelter, lukenichols, honeybutter, honeybutterincident",real_outdoors,129400,425,10800,176
2,24,original sound - Funny_baby69😂,"foryou, animals, fyp, tiktok, pet, catsoftiktok, dog, cat",funnyanimal435,1400000,8089,144800,104800
2,25,original sound - Jack Doherty,"@mckinleyrichardson, jackdoherty",jackdoherty,13200,85,714,11
2,27,escapism sped up by raye - ⭐️sped up audios⭐️,"@brunettesandbracelets, fyp, viral, tiktok, xybca",random_4025,9630,2094,2045,97
2,28,original sound - بدون دقات,"toy, galaxyball, moonball",fenixballus,5216,271,753,73
2,29,original sound - ★ seplix,"fuckvape, chicken, vape, lovechicken, fyp, blowthisup, viral, fy, xyzbca",mr.bestie7,576200,23500,87700,24800
3,0,original sound - Pao Pao Cute,"fyp, funny, funnyvideos, cute, couple",lina_girl_funny,177400,1044,21300,3645
3,1,original sound - BlobRoss,"@jayanna293, northwest, kardashians, kanyewest, meme, art, fyp%E3%82%B7",blobrosss,138500,4088,15600,493
3,2,original sound - AfroSamuraiT,"lifehack, airforce, airforce1, prime, primehydration",afrosamuraitt,43900,1776,7427,73
3,4,original sound - Cody Premer,codypremer,codypremer,18300,56,703,23
3,5,Where you are (Vocals only) - Halal Beats,"fyp, fyp%E3%82%B7, usa, boys, girls, viral, crushes",slideshowdaily,9505,524,1143,4192
3,6,original sound - QCP,@albert_cancook,itsqcp,668600,1832,47000,2528
3,9,original sound - 🎭,"foryou, itwassupposedtobeajoke",mariesinterludex,1,0,0,0
3,16,original sound - Furrha Fam,"family, mom, dad, families, boy, girl, dadsoftiktok, familiesoftiktok, familyfun, fyp",furrhafam.00,8683,15,307,28
3,17,set fire to the rain x another love x memories - itsokkman,"kevwithin, fyp, foryou",kevwithin,133900,246,7438,351
3,19,original sound - Anxietycouple,"funnyvideos, life, family, happylife, fyp, foryourpage, viraltiktok, married, marriedlife, marriedlifehumor, xyzbca",anxiietycouplegoals,2919,16,315,16
3,22,sonido original - Santi Perez,,santiperezvivas,674200,3529,31900,3886
3,23,Baby Wait (feat. SugarHill Ddot) - DD Osama,"ddosama, thefuture, 1417, oblock, ripkingvon",ddosama_fnp,8801,81,967,17
3,24,original sound - Wouldyourather!,"wouldyourather, redorblue, game, quiz, nike, sneakers, sneakerheads, sneaker",wouldyourather.officiaal,18700,5959,1801,32299
3,25,we fell in love in october - girl in red,"tiktok, fyp, funny",maligui2,99300,862,9462,2335
3,26,original sound - Kidarah,"guesswhossinging, singing, guessthesong, music, guessinggame, games, foryou",kidarah,449,2332,91,1
4,0,original sound - Dtay,comedy,dtay.known,35300,175,3323,105
4,1,original sound - nick.digiovanni,,nick.digiovanni,29800,152,1133,68
4,4,original sound - Bestclips,"kaicenat, nickiminaj, chrisnextdoor, dougie, viral, fyp, foryou, blowthisup",bestytclips11,810600,1316,66100,2023
4,5,Chill Vibes - Tollan Kim,,kamygrant,149000,5922,20600,2994
4,7,Feeling Good - Michael Bublé,,norton.westlin,305100,2188,25700,3065
4,11,original sound - Heritage Animal Hospital,"pittbull, greatdane, chihuahua, cats, husky, yorkie, boxer, pug, nailtrends, vetmedlife, vetmedhumor, fyp, foryourpage",heritage.animal.h,7200000,116200,427200,409200
