batch,index,music,hashtag,author,likes,comments,shares,saves
2,5,original sound - haley <3,"bills, buffalobills, joshallen, stefondiggs, fyp, nfl, foru",haleyy.vfx,102200,1338,8046,202
2,8,original sound - Football Clips 🔥,"patrickmahomes, chiefs, superbowl",atfootballclips,447600,1737,21600,3144
2,11,From The Start Laufey - chris(ur fav Lauver),"@msmerli, foodporn, food, foodlovers, foodlover, foodieph, foodie, delicious, fyp, tiktokfood, foodtok, recipe, cooking, foodlover, delicious, yummy, abimarquez, desser, tanghulu, fruit, snack",abigailfmarquez,1700000,10100,368500,65400
2,12,sonido original - Chava Pichardo,"toyotahilux, toyota22r, offroad, 4x4, todoterreno, viral",chavapichardoof,47500,502,3031,1234
2,14,Hard News - DM Production,"patrickmahomes, chiefs, taylorswift, swifties, riristea, rivetsoro",riristea,217200,304,5025,253
2,15,original sound - David Pakman,davidpakman,davidpakmanshow,24900,1579,802,286
2,17,original sound - Posterised,"jayz, rap, hiphop, raptok, rapper, @lolnetwork",boardroom,471400,2080,19800,3420
2,20,som original - Royal News Channel,,royalnewschannel,68100,2103,5465,1414
2,23,Work (Originally Performed by Rihanna Ft. Drake) [Instrumental Version] - Hit The Button Karaoke,"sprinklesprinkle, shera, sheraseven, relationship, relationshipadvice, golddigger, richmen, rich, money",sprinklesprinkleclips,855000,4422,41600,19600
2,27,original sound - azyvixen,"twinsoftiktok, fraternaltwins, boygirltwins, momsoftiktok",azyvixen,1600000,7258,59200,7755
2,28,original sound - Carlos_Eduardo_Espina,,carlos_eduardo_espina,110600,4210,7369,8874
2,29,original sound - Kadisha🕷️,"fyp, kattwilliams, christucker, jeffreyepstein",kadishalynnnn,200700,2450,20400,8241
1,0,Ambition For Cash - Key Glock,"challenge, fyp, coupleschallenge, gym, gymtok, fitness, fyp%E3%82%B7, lifteachotherup, couple, portugal",ellanapper5,915500,1127,113800,17800
1,1,orijinal ses - caner,,infamous_wu13,121600,2239,12700,185
1,7,Under the influence sped up - user79519619503,@muscintime,yass_ootd,2500000,9153,190200,10000
1,8,Perfect - Galuh,,elsarca,453700,5759,26200,7067
2,0,Don't Go Insane - DPR IAN,"kqtei, dontgoinsane, dprian",kqtei,1700000,10200,130000,13000
2,1,original sound - 256 Gangster,@hajiabella2,256.gangster,60100,21100,6974,21100
2,2,Márcio Beat Water remix - Márcio Beats,,lala_sadii,191500,1345,10400,250
2,5,original sound - amanuelisurcrush,,amanuelaref,753600,2651,90100,5229
2,8,original sound - Andy,,yy256618yx0,44900,764,7899,571
2,9,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) [Radio Version] - Sean Paul,,jadan.s.m_zay,230000,297,12700,592
2,10,I love it - 🤷‍♀️,"promnight, studni%C3%B3wka, studni%C3%B3wka2024, promdress, prom2024, promtransition, 100dnidomatury, 100dni%C3%B3wka",vanessa_wana,915600,3486,94900,13300
2,12,original sound - 乛 𝕽𝖔𝖘𝖊 𝖒𝖆𝖓,"fyp, foryoupage, viralvideo, foryou, viral, @tiktok",rose_man.2024,544700,1533,37100,5488
2,14,son original - Idriss13__,,idriss13__,188700,1470,17200,4349
2,15,God Rest Ye Merry Gentlemen KyleYouMadeThat Remix - KyleYouMadeThat,,shafar_sjc,59500,170,6235,107
2,19,original sound - Baylen Levine,"@lightscamerabarstool, @baylenlevine",barstoolsports,1200000,6505,59600,53700
2,23,original sound - Roosevelt VeltBoy Ha,,jadenrabago,40200,183,3951,1734
2,24,original sound - Austin & Lexi,"fyp%E3%82%B7, foryou, funny, viral, couple, coupletok, relationship, austinandlexi",aaustinandlexi,64300,71,3383,960
